match-id,team-name,innings,name,batting-position,over-batsman,runs-scored,balls-played,dots,ones,twos,threes,fours,sixes,wicket-method,balls-bowled,maiden-overs,runs-given,wickets,extras,fall-of-wicket-score,fall-of-wicket-overs,fall-of-wicket-no,fall-of-wicket-bowler
593986,Zimbabwe,1,MN Waller,5,4.6000000000000005,49,34,8,19,1,0,4,2,bowled,0,0,0,0,0,119,17.6,5,SP Narine
593986,Zimbabwe,1,CJ Chibhabha,6,15.2,8,9,3,4,0,0,1,0,bowled,0,0,0,0,0,119,18.1,6,TL Best
593986,Zimbabwe,1,P Utseya,8,18.2,2,5,2,2,0,0,0,0,caught,24,0,24,0,1,126,19.4,8,DJ Bravo
593986,Zimbabwe,1,CT Mutombodzi,7,18.1,2,3,1,2,0,0,0,0,caught,12,0,19,0,1,124,19.1,7,DJ Bravo
593986,Zimbabwe,1,N M'shangwe,9,19.2,5,3,1,1,0,0,1,0,0,18,0,33,0,0,0,0.0,0,0
593986,West Indies,2,J Charles,1,0.1,26,14,6,2,0,0,6,0,lbw,0,0,0,0,0,30,3.5,1,CB Mpofu
593986,West Indies,2,LMP Simmons,2,0.1,63,49,20,21,1,0,1,6,0,0,0,0,0,0,0,0.0,0,0
593986,West Indies,2,DM Bravo,3,3.6,0,4,4,0,0,0,0,0,caught,0,0,0,0,0,46,5.5,2,CB Mpofu
593986,West Indies,2,DJ Bravo,4,5.6,38,30,8,16,2,0,3,1,0,12,0,16,2,0,0,0.0,0,0
593986,Zimbabwe,1,KM Jarvis,10,19.5,0,0,0,0,0,0,0,0,0,19,0,39,0,0,0,0.0,0,0
593986,West Indies,2,TL Best,0,0.0,0,0,0,0,0,0,0,0,0,24,0,16,3,2,0,0.0,0,0
593986,West Indies,2,S Badree,0,0.0,0,0,0,0,0,0,0,0,0,24,0,27,1,0,0,0.0,0,0
593986,West Indies,2,DJG Sammy,0,0.0,0,0,0,0,0,0,0,0,0,24,0,32,0,2,0,0.0,0,0
593986,West Indies,2,SP Narine,0,0.0,0,0,0,0,0,0,0,0,0,24,0,17,2,0,0,0.0,0,0
593986,West Indies,2,AD Russell,0,0.0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0.0,0,0
593986,West Indies,2,KA Pollard,0,0.0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0.0,0,0
593986,Zimbabwe,1,CB Mpofu,0,0.0,0,0,0,0,0,0,0,0,0,24,0,12,2,2,0,0.0,0,0
1178397,Sunrisers Hyderabad,1,DA Warner,1,0.1,70,62,24,20,10,0,6,1,0,0,0,0,0,0,0,0.0,0,0
1178397,Sunrisers Hyderabad,1,JM Bairstow,2,0.1,2,6,4,1,0,0,0,0,caught,0,0,0,0,0,7,1.4000000000000001,1,Mujeeb Ur Rahman
1178397,Sunrisers Hyderabad,1,V Shankar,3,1.5,26,27,10,12,3,0,2,0,caught,0,0,0,0,0,56,10.4,2,R Ashwin
1178397,Sunrisers Hyderabad,1,Mohammad Nabi,4,10.5,12,7,0,3,3,1,0,0,run out,23,0,42,0,0,80,13.2,3,R Ashwin
1178397,Sunrisers Hyderabad,1,MK Pandey,5,13.3,19,15,3,9,1,0,2,0,caught,0,0,0,0,0,135,19.1,4,Mohammed Shami
1178397,Sunrisers Hyderabad,1,DJ Hooda,6,19.2,14,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,0,0
1178397,Kings XI Punjab,2,KL Rahul,1,0.1,71,53,15,23,7,0,7,1,0,0,0,0,0,0,0,0.0,0,0
1178397,Kings XI Punjab,2,CH Gayle,2,0.1,16,14,7,4,1,0,1,1,caught,0,0,0,0,0,18,3.1,1,Rashid Khan
1178397,Kings XI Punjab,2,MA Agarwal,3,3.2,55,43,14,19,3,0,3,3,caught,0,0,0,0,0,132,17.1,2,Sandeep Sharma
1178397,Kings XI Punjab,2,DA Miller,4,17.2,1,3,2,1,0,0,0,0,caught,0,0,0,0,0,135,17.6,3,Sandeep Sharma
1178397,Kings XI Punjab,2,Mandeep Singh,5,18.1,2,3,1,2,0,0,0,0,caught,0,0,0,0,0,140,18.6,4,S Kaul
1178397,Kings XI Punjab,2,SM Curran,6,19.1,5,3,0,1,2,0,0,0,0,24,0,30,0,0,0,0.0,0,0
1178397,Kings XI Punjab,2,AS Rajpoot,0,0.0,0,0,0,0,0,0,0,0,0,24,0,20,0,1,0,0.0,0,0
1178397,Kings XI Punjab,2,Mujeeb Ur Rahman,0,0.0,0,0,0,0,0,0,0,0,0,24,0,33,1,2,0,0.0,0,0
1178397,Kings XI Punjab,2,Mohammed Shami,0,0.0,0,0,0,0,0,0,0,0,0,24,0,30,1,0,0,0.0,0,0
1178397,Kings XI Punjab,2,R Ashwin,0,0.0,0,0,0,0,0,0,0,0,0,24,0,30,1,0,0,0.0,0,0
1178397,Sunrisers Hyderabad,1,B Kumar,0,0.0,0,0,0,0,0,0,0,0,0,24,0,25,0,0,0,0.0,0,0
1178397,Sunrisers Hyderabad,1,Sandeep Sharma,0,0.0,0,0,0,0,0,0,0,0,0,24,0,21,2,0,0,0.0,0,0
1178397,Sunrisers Hyderabad,1,Rashid Khan,0,0.0,0,0,0,0,0,0,0,0,0,24,0,20,1,0,0,0.0,0,0
1178397,Sunrisers Hyderabad,1,S Kaul,0,0.0,0,0,0,0,0,0,0,0,0,24,0,42,1,0,0,0.0,0,0
392184,Kolkata Knight Riders,1,BB McCullum,1,0.1,1,3,2,1,0,0,0,0,caught,0,0,0,0,0,1,1.1,1,RP Singh
392184,Kolkata Knight Riders,1,CH Gayle,2,0.1,10,12,10,0,0,0,1,1,caught,6,0,14,0,0,12,3.4,2,RP Singh
392184,Kolkata Knight Riders,1,SC Ganguly,3,1.2,1,12,11,1,0,0,0,0,caught,6,0,8,0,0,16,5.2,3,Harmeet Singh
392184,Kolkata Knight Riders,1,BJ Hodge,4,3.5,31,34,14,15,0,0,4,0,caught,0,0,0,0,0,72,15.3,6,SB Styris
392184,Kolkata Knight Riders,1,A Chopra,5,5.3,11,19,13,3,0,0,2,0,stumped,0,0,0,0,0,34,10.4,4,PP Ojha
392184,Kolkata Knight Riders,1,LR Shukla,6,10.5,8,6,4,0,1,0,0,1,stumped,0,0,0,0,0,48,12.2,5,PP Ojha
392184,Kolkata Knight Riders,1,MC Henriques,7,12.3,6,8,4,3,0,1,0,0,caught,1,0,4,0,0,73,15.5,7,SB Styris
392184,Kolkata Knight Riders,1,AB Agarkar,8,15.4,7,3,1,1,0,0,0,1,run out,6,0,16,0,1,81,16.3,8,RP Singh
392184,Kolkata Knight Riders,1,M Kartik,9,15.6,10,10,1,8,1,0,0,0,0,24,0,23,0,0,0,0.0,0,0
392184,Kolkata Knight Riders,1,I Sharma,10,16.4,9,9,5,1,1,0,0,1,bowled,18,0,13,0,0,99,19.2,9,RP Singh
392184,Kolkata Knight Riders,1,AB Dinda,11,19.3,2,2,1,0,1,0,0,0,bowled,18,0,24,1,0,101,19.4,10,RP Singh
392184,Deccan Chargers,2,AC Gilchrist,1,0.1,13,11,6,2,0,1,2,0,caught,0,0,0,0,0,24,2.5,1,AB Dinda
392184,Deccan Chargers,2,HH Gibbs,2,0.1,43,26,6,10,2,1,5,1,0,0,0,0,0,0,0,0.0,0,0
392184,Deccan Chargers,2,VVS Laxman,3,2.6,10,10,8,0,0,0,1,1,run out,0,0,0,0,0,35,4.5,2,AB Dinda
392184,Deccan Chargers,2,RG Sharma,4,4.6,36,32,16,10,1,0,3,2,0,0,0,0,0,0,0,0.0,0,0
392184,Deccan Chargers,2,FH Edwards,0,0.0,0,0,0,0,0,0,0,0,0,24,1,6,0,0,0,0.0,0,0
392184,Deccan Chargers,2,RP Singh,0,0.0,0,0,0,0,0,0,0,0,0,22,0,22,4,0,0,0.0,0,0
392184,Deccan Chargers,2,Harmeet Singh,0,0.0,0,0,0,0,0,0,0,0,0,24,0,22,1,1,0,0.0,0,0
392184,Deccan Chargers,2,PP Ojha,0,0.0,0,0,0,0,0,0,0,0,0,24,0,14,2,0,0,0.0,0,0
392184,Deccan Chargers,2,SB Styris,0,0.0,0,0,0,0,0,0,0,0,0,24,0,32,2,0,0,0.0,0,0
1082650,Mumbai Indians,1,LMP Simmons,1,0.1,3,8,5,3,0,0,0,0,caught and bowled,0,0,0,0,0,8,2.4,2,JD Unadkat
1082650,Mumbai Indians,1,PA Patel,2,0.1,4,6,3,2,1,0,0,0,caught,0,0,0,0,0,7,2.1,1,JD Unadkat
1082650,Mumbai Indians,1,AT Rayudu,3,2.2,12,15,7,6,1,0,1,0,run out,0,0,0,0,0,41,7.2,3,LH Ferguson
1082650,Mumbai Indians,1,RG Sharma,4,2.5,24,22,10,8,0,0,4,0,caught,0,0,0,0,0,56,10.1,4,A Zampa
1082650,Mumbai Indians,1,KH Pandya,5,7.3,47,38,12,17,3,0,3,2,caught,24,0,31,0,0,129,19.6,8,DT Christian
1082650,Mumbai Indians,1,KA Pollard,6,10.2,7,3,1,1,0,0,0,1,caught,0,0,0,0,0,65,10.6,5,A Zampa
1082650,Mumbai Indians,1,HH Pandya,7,11.1,10,9,5,2,1,0,0,1,lbw,0,0,0,0,0,78,13.2,6,DT Christian
1082650,Mumbai Indians,1,KV Sharma,8,13.3,1,5,4,1,0,0,0,0,run out,24,0,16,0,2,79,14.1,7,SN Thakur
1082650,Mumbai Indians,1,MG Johnson,9,14.2,13,14,5,7,0,0,0,1,0,24,0,26,3,0,0,0.0,0,0
1082650,Rising Pune Supergiant,2,AM Rahane,1,0.1,44,38,14,16,1,2,5,0,caught,0,0,0,0,0,71,11.5,2,MG Johnson
1082650,Rising Pune Supergiant,2,RA Tripathi,2,0.1,3,8,4,3,0,0,0,0,lbw,0,0,0,0,0,17,2.2,1,JJ Bumrah
1082650,Rising Pune Supergiant,2,SPD Smith,3,2.3,51,50,19,23,4,0,2,2,caught,0,0,0,0,0,123,19.3,5,MG Johnson
1082650,Rising Pune Supergiant,2,MS Dhoni,4,11.6,10,13,6,6,0,0,1,0,caught,0,0,0,0,0,98,16.2,3,JJ Bumrah
1082650,Rising Pune Supergiant,2,MK Tiwary,5,16.3,7,8,3,3,0,0,1,0,caught,0,0,0,0,0,123,19.2,4,MG Johnson
1082650,Rising Pune Supergiant,2,Washington Sundar,7,19.4,0,1,0,0,0,0,0,0,run out,24,0,13,0,0,126,19.6,6,MG Johnson
1082650,Rising Pune Supergiant,2,DT Christian,6,19.3,4,2,0,0,2,0,0,0,0,24,0,32,2,2,0,0.0,0,0
1082650,Rising Pune Supergiant,2,JD Unadkat,0,0.0,0,0,0,0,0,0,0,0,0,24,0,19,2,0,0,0.0,0,0
1082650,Rising Pune Supergiant,2,SN Thakur,0,0.0,0,0,0,0,0,0,0,0,0,12,0,6,0,1,0,0.0,0,0
1082650,Rising Pune Supergiant,2,LH Ferguson,0,0.0,0,0,0,0,0,0,0,0,0,12,0,20,0,1,0,0.0,0,0
1082650,Rising Pune Supergiant,2,A Zampa,0,0.0,0,0,0,0,0,0,0,0,0,24,0,31,2,1,0,0.0,0,0
1082650,Mumbai Indians,1,JJ Bumrah,0,0.0,0,0,0,0,0,0,0,0,0,24,0,26,2,0,0,0.0,0,0
1082650,Mumbai Indians,1,SL Malinga,0,0.0,0,0,0,0,0,0,0,0,0,24,0,20,0,1,0,0.0,0,0
518955,Australia,1,DA Warner,1,0.1,8,8,4,2,1,0,1,0,caught,0,0,0,0,0,19,2.2,1,P Kumar
518955,Australia,1,AJ Finch,2,0.1,36,23,7,8,2,0,6,0,run out,0,0,0,0,0,49,6.6,3,V Kohli
518955,Australia,1,SE Marsh,3,2.3,0,2,2,0,0,0,0,0,caught,0,0,0,0,0,20,2.5,2,P Kumar
518955,Australia,1,DJ Hussey,4,2.6,24,29,14,12,1,0,1,1,caught and bowled,12,0,8,0,0,93,13.3,5,RA Jadeja
518955,Australia,1,GJ Bailey,5,7.1,3,4,2,1,1,0,0,0,run out,0,0,0,0,0,54,8.3,4,R Sharma
518955,Australia,1,MS Wade,6,8.4,32,29,9,14,4,0,1,1,run out,0,0,0,0,0,121,18.2,7,R Vinay Kumar
518955,Australia,1,MR Marsh,7,13.4,13,13,6,5,0,0,2,0,stumped,24,0,29,1,1,119,17.3,6,R Sharma
518955,Australia,1,B Lee,8,17.4,6,4,1,2,0,0,1,0,0,24,0,23,0,1,0,0.0,0,0
518955,Australia,1,CJ McKay,9,18.3,0,1,1,0,0,0,0,0,caught,22,0,24,0,1,121,18.3,8,R Vinay Kumar
518955,Australia,1,GB Hogg,10,18.4,4,4,3,0,0,0,1,0,lbw,18,0,19,1,0,130,19.3,9,R Sharma
518955,Australia,1,XJ Doherty,11,19.4,1,1,0,1,0,0,0,0,run out,18,0,28,0,1,130,19.4,10,R Sharma
518955,India,2,G Gambhir,1,0.1,56,60,22,30,2,2,4,0,0,0,0,0,0,0,0,0.0,0,0
518955,India,2,V Sehwag,2,0.1,23,16,6,6,0,1,2,1,caught,0,0,0,0,0,43,6.3,1,GB Hogg
518955,India,2,V Kohli,3,6.4,31,24,5,13,3,0,3,0,caught,6,0,7,0,0,97,13.4,2,MR Marsh
518955,India,2,MS Dhoni,4,13.5,21,18,6,8,1,1,2,0,0,0,0,0,0,0,0,0.0,0,0
518955,India,2,P Kumar,0,0.0,0,0,0,0,0,0,0,0,0,18,0,20,2,1,0,0.0,0,0
518955,India,2,R Vinay Kumar,0,0.0,0,0,0,0,0,0,0,0,0,24,0,24,1,1,0,0.0,0,0
518955,India,2,RA Jadeja,0,0.0,0,0,0,0,0,0,0,0,0,18,0,15,1,1,0,0.0,0,0
518955,India,2,R Sharma,0,0.0,0,0,0,0,0,0,0,0,0,22,0,29,2,0,0,0.0,0,0
518955,India,2,SK Raina,0,0.0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0.0,0,0
518955,India,2,R Ashwin,0,0.0,0,0,0,0,0,0,0,0,0,24,0,22,0,1,0,0.0,0,0
335983,Chennai Super Kings,1,PA Patel,1,0.1,15,10,5,1,1,0,3,0,caught,0,0,0,0,0,26,2.4,1,B Lee
335983,Chennai Super Kings,1,ML Hayden,2,0.1,25,16,8,3,0,0,4,1,bowled,0,0,0,0,0,57,6.2,2,IK Pathan
335983,Chennai Super Kings,1,MEK Hussey,3,2.5,116,54,12,18,6,0,8,9,0,0,0,0,0,0,0,0.0,0,0
335983,Chennai Super Kings,1,MS Dhoni,4,6.3,2,3,1,2,0,0,0,0,lbw,0,0,0,0,0,62,7.1,3,JR Hopes
335983,Chennai Super Kings,1,SK Raina,5,7.2,32,13,3,4,1,0,2,3,caught,0,0,0,0,0,128,12.1,4,WA Mota
335983,Chennai Super Kings,1,JDP Oram,6,12.200000000000001,13,10,3,5,1,0,0,1,bowled,24,0,37,0,0,167,15.3,5,IK Pathan
335983,Chennai Super Kings,1,S Badrinath,7,15.4,31,14,2,7,0,0,3,2,0,0,0,0,0,0,0,0.0,0,0
335983,Kings XI Punjab,2,K Goel,1,0.1,24,19,7,8,1,0,2,1,caught,12,0,25,0,0,56,5.5,1,MS Gony
335983,Kings XI Punjab,2,JR Hopes,2,0.1,71,33,7,13,0,0,10,3,caught,24,0,53,1,0,111,10.2,2,P Amarnath
335983,Kings XI Punjab,2,KC Sangakkara,3,5.6000000000000005,55,33,3,18,2,0,5,2,caught,0,0,0,0,0,190,17.4,4,M Muralitharan
335983,Kings XI Punjab,2,Yuvraj Singh,4,10.3,23,13,3,7,0,0,1,2,caught,0,0,0,0,0,153,14.2,3,Joginder Sharma
335983,Kings XI Punjab,2,SM Katich,5,14.3,21,17,1,9,3,0,0,1,0,0,0,0,0,0,0,0.0,0,0
335983,Kings XI Punjab,2,IK Pathan,6,17.5,3,5,2,3,0,0,0,0,0,24,0,47,2,0,0,0.0,0,0
335983,Kings XI Punjab,2,B Lee,0,0.0,0,0,0,0,0,0,0,0,0,24,0,30,1,1,0,0.0,0,0
335983,Kings XI Punjab,2,S Sreesanth,0,0.0,0,0,0,0,0,0,0,0,0,18,0,34,0,1,0,0.0,0,0
335983,Kings XI Punjab,2,PP Chawla,0,0.0,0,0,0,0,0,0,0,0,0,6,0,19,0,0,0,0.0,0,0
335983,Kings XI Punjab,2,WA Mota,0,0.0,0,0,0,0,0,0,0,0,0,12,0,22,1,2,0,0.0,0,0
335983,Chennai Super Kings,1,MS Gony,0,0.0,0,0,0,0,0,0,0,0,0,24,0,40,1,2,0,0.0,0,0
335983,Chennai Super Kings,1,M Muralitharan,0,0.0,0,0,0,0,0,0,0,0,0,24,0,32,1,1,0,0.0,0,0
335983,Chennai Super Kings,1,P Amarnath,0,0.0,0,0,0,0,0,0,0,0,0,24,0,42,1,0,0,0.0,0,0
335983,Chennai Super Kings,1,Joginder Sharma,0,0.0,0,0,0,0,0,0,0,0,0,24,0,46,1,1,0,0.0,0,0
682935,West Indies,1,DR Smith,1,0.1,76,43,17,12,1,0,10,3,caught,0,0,0,0,0,97,11.5,1,Mahmudullah
682935,West Indies,1,CH Gayle,2,0.1,48,48,20,20,2,0,3,2,caught,0,0,0,0,0,151,18.1,3,Ziaur Rahman
682935,West Indies,1,LMP Simmons,3,11.6,0,0,0,0,0,0,0,0,stumped,0,0,0,0,0,97,12.1,2,Shakib Al Hasan
682935,West Indies,1,MN Samuels,4,12.1,18,21,7,10,2,0,1,0,caught,6,0,9,0,0,167,19.1,4,Al-Amin Hossain
682935,West Indies,1,DJG Sammy,5,18.2,14,5,0,0,1,0,3,0,0,6,0,6,0,0,0,0.0,0,0
682935,West Indies,1,AD Russell,6,19.2,0,1,1,0,0,0,0,0,caught,13,0,10,2,0,167,19.2,5,Al-Amin Hossain
682935,West Indies,1,DJ Bravo,7,19.3,0,1,1,0,0,0,0,0,caught,18,0,22,0,1,168,19.4,6,Al-Amin Hossain
682935,West Indies,1,D Ramdin,8,19.5,0,1,0,0,0,0,0,0,run out,0,0,0,0,0,169,19.6,7,Al-Amin Hossain
682935,Bangladesh,2,Tamim Iqbal,1,0.1,5,10,8,1,0,0,1,0,caught,0,0,0,0,0,14,2.3,1,S Badree
682935,Bangladesh,2,Anamul Haque,2,0.1,10,7,3,2,0,0,2,0,stumped,0,0,0,0,0,16,3.1,2,K Santokie
682935,Bangladesh,2,Mominul Haque,3,2.4,16,19,8,8,0,0,2,0,caught,0,0,0,0,0,51,9.1,4,SP Narine
682935,Bangladesh,2,Shakib Al Hasan,4,3.2,0,1,1,0,0,0,0,0,bowled,18,0,20,1,1,16,3.2,3,K Santokie
682935,Bangladesh,2,Mushfiqur Rahim,5,3.3,22,22,11,8,0,0,2,1,caught,0,0,0,0,0,58,10.3,6,S Badree
682935,Bangladesh,2,Sabbir Rahman,6,9.2,1,3,2,1,0,0,0,0,caught,6,0,12,0,0,57,10.1,5,S Badree
682935,Bangladesh,2,Mahmudullah,7,10.2,1,3,2,1,0,0,0,0,caught,18,0,27,1,0,59,10.6,7,S Badree
682935,Bangladesh,2,Ziaur Rahman,8,10.4,9,13,6,5,2,0,0,0,bowled,6,0,13,1,1,73,14.3,8,AD Russell
682935,Bangladesh,2,Sohag Gazi,9,11.1,11,20,9,11,0,0,0,0,bowled,24,0,38,0,0,98,19.1,10,AD Russell
682935,Bangladesh,2,Mashrafe Mortaza,10,14.4,19,17,7,7,0,0,3,0,caught,24,0,23,0,2,97,18.5,9,K Santokie
682935,Bangladesh,2,Al-Amin Hossain,11,18.6,0,0,0,0,0,0,0,0,0,24,0,21,3,0,0,0.0,0,0
682935,West Indies,1,S Badree,0,0.0,0,0,0,0,0,0,0,0,0,24,0,15,4,0,0,0.0,0,0
682935,West Indies,1,K Santokie,0,0.0,0,0,0,0,0,0,0,0,0,24,0,15,3,2,0,0.0,0,0
682935,West Indies,1,SP Narine,0,0.0,0,0,0,0,0,0,0,0,0,24,0,17,1,0,0,0.0,0,0
654051,Melbourne Renegades,1,MW Hill,1,0.1,40,29,9,12,1,0,5,1,run out,0,0,0,0,0,95,9.6,2,B Laughlin
654051,Melbourne Renegades,1,AJ Finch,2,0.1,50,29,9,12,1,0,6,2,caught,6,0,10,0,0,93,9.200000000000001,1,B Laughlin
654051,Melbourne Renegades,1,JC Buttler,3,9.3,20,17,9,4,1,0,2,1,caught,0,0,0,0,0,121,13.2,3,XJ Doherty
654051,Melbourne Renegades,1,BJ Rohrer,4,10.1,12,11,3,4,2,0,1,0,bowled,0,0,0,0,0,132,14.6,4,Shoaib Malik
654051,Melbourne Renegades,1,TLW Cooper,5,13.3,17,18,8,5,3,0,0,1,caught,0,0,0,0,0,157,18.3,5,DE Bollinger
654051,Melbourne Renegades,1,PM Nevill,6,15.1,9,8,2,5,0,0,1,0,caught,0,0,0,0,0,160,18.6,6,DE Bollinger
654051,Melbourne Renegades,1,MG Gale,7,18.4,4,4,0,2,1,0,0,0,0,18,0,22,1,0,0,0.0,0,0
654051,Melbourne Renegades,1,JL Pattinson,8,19.1,0,1,1,0,0,0,0,0,bowled,24,0,24,4,0,161,19.2,7,B Laughlin
654051,Melbourne Renegades,1,NJ Rimmington,9,19.3,0,3,3,0,0,0,0,0,caught,13,0,12,2,0,161,19.5,8,B Laughlin
654051,Hobart Hurricanes,2,BR Dunk,1,0.1,1,6,4,1,0,0,0,0,caught,0,0,0,0,0,5,1.2,1,MG Gale
654051,Hobart Hurricanes,2,Shoaib Malik,2,0.1,1,5,4,1,0,0,0,0,caught,24,0,34,1,0,10,2.1,2,JL Pattinson
654051,Hobart Hurricanes,2,TR Birt,3,1.3,21,14,7,3,0,0,3,1,caught,0,0,0,0,0,51,7.3,5,M Muralitharan
654051,Hobart Hurricanes,2,OA Shah,4,2.2,0,1,1,0,0,0,0,0,caught,0,0,0,0,0,10,2.2,3,JL Pattinson
654051,Hobart Hurricanes,2,JW Wells,5,2.3,17,13,7,1,2,0,3,0,caught,0,0,0,0,0,43,5.4,4,NJ Rimmington
654051,Hobart Hurricanes,2,TD Paine,6,5.5,31,28,8,13,5,0,2,0,caught,0,0,0,0,0,95,14.4,7,M Muralitharan
654051,Hobart Hurricanes,2,EP Gulbis,7,7.4,16,14,2,10,1,0,1,0,caught,0,0,0,0,0,89,12.6,6,NJ Rimmington
654051,Hobart Hurricanes,2,B Laughlin,8,13.1,9,14,6,7,1,0,0,0,caught,24,0,15,3,1,104,16.4,9,JL Pattinson
654051,Hobart Hurricanes,2,BW Hilfenhaus,9,14.5,2,4,1,2,0,0,0,0,caught,24,0,38,0,1,102,16.1,8,JL Pattinson
654051,Hobart Hurricanes,2,XJ Doherty,10,16.2,8,4,1,1,0,1,1,0,0,24,0,30,1,0,0,0.0,0,0
654051,Melbourne Renegades,1,AW O'Brien,10,19.6,0,0,0,0,0,0,0,0,0,24,0,23,0,0,0,0.0,0,0
654051,Hobart Hurricanes,2,DE Bollinger,11,16.5,0,0,0,0,0,0,0,0,run out,24,0,31,2,1,111,17.1,10,NJ Rimmington
654051,Melbourne Renegades,1,M Muralitharan,0,0.0,0,0,0,0,0,0,0,0,0,18,0,15,2,0,0,0.0,0,0
981005,Kings XI Punjab,1,HM Amla,1,0.1,30,27,14,6,1,0,4,1,caught,0,0,0,0,0,60,7.3,1,R Ashwin
981005,Kings XI Punjab,1,M Vijay,2,0.1,59,41,11,21,2,0,4,3,bowled,0,0,0,0,0,123,15.4,3,R Ashwin
981005,Kings XI Punjab,1,WP Saha,3,7.4,3,4,1,3,0,0,0,0,caught,0,0,0,0,0,65,8.3,2,A Zampa
981005,Kings XI Punjab,1,Gurkeerat Singh,4,8.4,51,30,6,15,3,0,3,3,caught,12,0,14,2,1,150,17.3,4,R Ashwin
981005,Kings XI Punjab,1,DA Miller,5,15.5,7,5,1,3,0,0,1,0,lbw,0,0,0,0,0,154,17.5,5,R Ashwin
981005,Kings XI Punjab,1,AR Patel,7,17.6,1,3,2,1,0,0,0,0,caught,24,0,41,1,2,160,19.1,7,NLTC Perera
981005,Kings XI Punjab,1,F Behardien,6,17.4,5,5,3,1,0,0,1,0,caught,0,0,0,0,0,160,18.6,6,AB Dinda
981005,Kings XI Punjab,1,R Dhawan,8,19.1,11,4,0,1,2,0,0,1,0,18,0,20,1,1,0,0.0,0,0
981005,Kings XI Punjab,1,KJ Abbott,9,19.2,1,1,0,1,0,0,0,0,0,18,0,25,0,0,0,0.0,0,0
981005,Rising Pune Supergiants,2,AM Rahane,1,0.1,19,15,8,3,0,0,4,0,caught,0,0,0,0,0,35,4.4,1,Sandeep Sharma
981005,Rising Pune Supergiants,2,UT Khawaja,2,0.1,30,29,8,16,2,0,1,1,caught,0,0,0,0,0,80,11.5,4,Gurkeerat Singh
981005,Rising Pune Supergiants,2,GJ Bailey,3,4.5,9,11,8,1,0,0,2,0,stumped,0,0,0,0,0,47,6.6,2,AR Patel
981005,Rising Pune Supergiants,2,SS Tiwary,4,7.1,17,15,8,3,2,0,1,1,caught,0,0,0,0,0,78,11.200000000000001,3,Gurkeerat Singh
981005,Rising Pune Supergiants,2,MS Dhoni,5,11.3,64,32,10,9,3,1,4,5,0,0,0,0,0,0,0,0.0,0,0
981005,Rising Pune Supergiants,2,IK Pathan,6,11.6,2,3,1,2,0,0,0,0,caught,24,0,37,0,0,86,13.2,5,R Dhawan
981005,Rising Pune Supergiants,2,NLTC Perera,7,13.3,23,14,3,7,1,0,2,1,caught,12,0,24,1,0,144,18.1,6,MM Sharma
981005,Rising Pune Supergiants,2,R Ashwin,8,18.2,1,1,0,1,0,0,0,0,0,24,0,34,4,0,0,0.0,0,0
981005,Rising Pune Supergiants,2,AB Dinda,0,0.0,0,0,0,0,0,0,0,0,0,18,0,16,1,0,0,0.0,0,0
981005,Rising Pune Supergiants,2,DL Chahar,0,0.0,0,0,0,0,0,0,0,0,0,18,0,25,0,3,0,0.0,0,0
981005,Rising Pune Supergiants,2,A Zampa,0,0.0,0,0,0,0,0,0,0,0,0,24,0,32,1,0,0,0.0,0,0
981005,Kings XI Punjab,1,Sandeep Sharma,0,0.0,0,0,0,0,0,0,0,0,0,24,0,27,1,2,0,0.0,0,0
981005,Kings XI Punjab,1,MM Sharma,0,0.0,0,0,0,0,0,0,0,0,0,24,0,38,1,1,0,0.0,0,0
501236,Chennai Super Kings,1,M Vijay,1,0.1,3,14,11,3,0,0,0,0,bowled,0,0,0,0,0,18,3.4,1,PP Ojha
501236,Chennai Super Kings,1,MEK Hussey,2,0.1,46,41,13,18,4,0,5,0,caught,0,0,0,0,0,78,12.3,2,Harmeet Singh
501236,Chennai Super Kings,1,SK Raina,3,3.5,59,35,7,17,3,0,6,2,caught,0,0,0,0,0,136,17.5,3,PP Ojha
501236,Chennai Super Kings,1,MS Dhoni,4,12.4,21,21,8,9,1,0,1,1,stumped,0,0,0,0,0,162,19.4,5,PP Ojha
501236,Chennai Super Kings,1,JA Morkel,5,17.6,19,5,1,1,0,0,0,3,run out,24,0,36,3,2,157,19.1,4,PP Ojha
501236,Chennai Super Kings,1,S Badrinath,6,19.2,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0
501236,Chennai Super Kings,1,S Anirudha,7,19.5,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0
501236,Deccan Chargers,2,S Sohal,1,0.1,56,30,11,6,1,0,6,4,bowled,0,0,0,0,0,71,6.5,1,SB Jakati
501236,Deccan Chargers,2,S Dhawan,2,0.1,19,27,10,15,2,0,0,0,bowled,0,0,0,0,0,90,10.6,2,SB Jakati
501236,Deccan Chargers,2,B Chipli,3,6.6,17,15,4,7,2,2,0,0,caught,0,0,0,0,0,110,13.2,3,JA Morkel
501236,Deccan Chargers,2,KC Sangakkara,4,11.1,15,12,6,3,1,0,1,1,bowled,0,0,0,0,0,121,15.5,4,DE Bollinger
501236,Deccan Chargers,2,CL White,5,13.3,13,18,8,9,0,0,1,0,caught,0,0,0,0,0,137,18.1,5,JA Morkel
