match_id,inning-batting,name,position,over-batsman,score,balls_bat,dots,ones,twos,threes,fours,sixes,out,balls_bowl,maidens,runs_bowled,wickets,bowler_extras,wicket_score,wicket_overs,wicket_no,wicket_bowler
589310,1,I Sharma,10,37.6,5,15,13,1,0,0,1,0,caught and bowled,60,0,34,3,1,160,41.6,9,Saeed Ajmal
589310,1,Mohammed Shami,11,42.1,0,5,5,0,0,0,0,0,0,54,4,23,1,0,0,0.0,0,0
589310,2,Nasir Jamshed,1,0.1,34,64,48,8,3,0,5,0,lbw,0,0,0,0,0,61,20.3,3,R Ashwin
589310,2,Kamran Akmal,2,0.1,0,3,3,0,0,0,0,0,lbw,0,0,0,0,0,3,2.1,1,B Kumar
589310,2,Younis Khan,3,2.2,6,15,12,2,0,0,1,0,bowled,0,0,0,0,0,14,6.5,2,B Kumar
589310,2,Misbah-ul-Haq,4,6.6,43,82,56,21,1,0,4,0,caught,0,0,0,0,0,113,34.1,4,R Ashwin
589310,2,Umar Akmal,5,20.4,29,50,36,9,2,0,3,0,stumped,0,0,0,0,0,125,39.2,6,RA Jadeja
589310,2,Shoaib Malik,6,34.2,5,13,11,1,0,0,1,0,lbw,0,0,0,0,0,119,36.3,5,I Sharma
589310,2,Mohammad Hafeez,7,36.4,21,31,17,9,2,0,2,0,caught,60,0,42,1,2,157,48.7,10,I Sharma
589310,2,Umar Gul,8,39.3,11,28,22,3,0,0,2,0,caught,48,1,41,1,3,144,46.2,7,I Sharma
589310,2,Saeed Ajmal,9,46.3,1,4,3,1,0,0,0,0,caught,58,1,23,5,1,145,47.2,8,Mohammed Shami
589310,2,Junaid Khan,10,47.3,0,1,1,0,0,0,0,0,run out,54,1,15,1,2,145,47.3,9,Mohammed Shami
589310,2,Mohammad Irfan,11,47.4,0,3,3,0,0,0,0,0,0,42,1,28,2,0,0,0.0,0,0
1033361,1,Tamim Iqbal,1,0.1,65,88,49,26,3,0,8,0,0,0,0,0,0,0,0,0.0,0,0
1033361,1,Soumya Sarkar,2,0.1,5,7,5,1,0,0,1,0,caught,0,0,0,0,0,8,1.5,1,PKD Chase
1033361,1,Sabbir Rahman,3,1.6,0,3,3,0,0,0,0,0,caught,0,0,0,0,0,9,3.2,2,PKD Chase
1033361,1,Mushfiqur Rahim,4,3.3,13,17,13,1,0,0,3,0,caught,0,0,0,0,0,47,11.1,3,BJ McCarthy
1033361,1,Shakib Al Hasan,5,11.2,14,16,9,4,1,0,2,0,caught,0,0,0,0,0,70,14.5,4,PKD Chase
1033361,1,Mahmudullah,6,14.6,43,56,32,16,1,1,4,1,0,0,0,0,0,0,0,0.0,0,0
1033361,2,TJ Murtagh,0,0.0,0,0,0,0,0,0,0,0,0,43,1,22,0,1,0,0.0,0,0
1033361,2,PKD Chase,0,0.0,0,0,0,0,0,0,0,0,0,36,0,30,3,3,0,0.0,0,0
1033361,2,BJ McCarthy,0,0.0,0,0,0,0,0,0,0,0,0,36,0,39,1,4,0,0.0,0,0
1033361,2,KJ O'Brien,0,0.0,0,0,0,0,0,0,0,0,0,12,0,9,0,3,0,0.0,0,0
1033361,2,SR Thompson,0,0.0,0,0,0,0,0,0,0,0,0,24,0,17,0,2,0,0.0,0,0
1033361,2,GH Dockrell,0,0.0,0,0,0,0,0,0,0,0,0,36,0,23,0,1,0,0.0,0,0
623573,1,Tamim Iqbal,1,0.1,27,50,29,13,1,0,3,0,caught,0,0,0,0,0,65,13.5,1,SW Masakadza
623573,1,Mohammad Ashraful,2,0.1,29,40,23,11,1,0,4,0,caught,0,0,0,0,0,75,15.4,2,SW Masakadza
623573,1,Mominul Haque,3,13.6,39,66,37,22,2,0,3,0,caught,6,0,7,0,0,170,36.2,5,TL Chatara
623573,1,Mushfiqur Rahim,4,15.5,5,13,8,3,1,0,0,0,caught,0,0,0,0,0,92,21.1,3,SW Masakadza
623573,1,Shakib Al Hasan,5,21.2,1,3,2,1,0,0,0,0,run out,18,0,27,0,0,94,21.5,4,SW Masakadza
623573,1,Nasir Hossain,6,21.6,68,67,27,28,3,0,7,1,caught,0,0,0,0,0,214,43.1,6,T Panyangara
623573,1,Mahmudullah,7,36.3,36,39,13,20,2,0,3,0,bowled,12,0,12,0,0,263,49.2,8,SW Masakadza
623573,1,Ziaur Rahman,8,43.2,12,9,2,4,0,0,2,0,caught,54,1,28,5,2,237,46.1,7,TL Chatara
623573,1,Abdur Razzak,9,46.2,16,12,1,6,3,0,1,0,0,36,2,10,1,0,0,0.0,0,0
623573,1,Shafiul Islam,10,49.3,1,1,0,1,0,0,0,0,0,36,0,35,2,4,0,0.0,0,0
623573,2,H Masakadza,1,0.1,39,53,32,14,3,0,3,1,lbw,24,0,23,0,1,93,19.1,5,Ziaur Rahman
623573,2,RW Chakabva,2,0.1,1,6,5,1,0,0,0,0,bowled,0,0,0,0,0,4,1.6,1,Shafiul Islam
623573,2,Sikandar Raza,3,1.7,3,6,4,1,1,0,0,0,bowled,0,0,0,0,0,13,3.1,2,Shafiul Islam
623573,2,BRM Taylor,4,3.2,34,37,19,11,0,2,4,0,bowled,0,0,0,0,0,78,14.5,3,Abdur Razzak
623573,2,SC Williams,5,14.6,10,11,5,4,1,0,1,0,run out,0,0,0,0,0,93,18.4,4,Mahmudullah
623573,2,MN Waller,6,18.5,19,37,24,10,1,1,1,0,bowled,6,0,7,0,0,148,31.4,8,Ziaur Rahman
623573,2,E Chigumbura,7,19.2,0,3,3,0,0,0,0,0,bowled,30,0,20,0,4,93,19.4,6,Ziaur Rahman
623573,2,P Utseya,8,19.5,0,4,4,0,0,0,0,0,caught,60,0,47,0,1,93,21.2,7,Ziaur Rahman
623573,2,SW Masakadza,9,21.3,33,33,18,9,0,0,3,2,lbw,60,0,46,4,5,148,32.1,10,Robiul Islam
623573,2,T Panyangara,10,31.5,0,1,1,0,0,0,0,0,lbw,60,1,47,1,2,148,31.5,9,Ziaur Rahman
623573,2,TL Chatara,11,31.6,0,2,2,0,0,0,0,0,0,60,0,44,2,4,0,0.0,0,0
623573,1,Robiul Islam,0,0.0,0,0,0,0,0,0,0,0,0,31,1,20,1,1,0,0.0,0,0
343763,1,Salman Butt,1,0.1,136,124,48,49,11,1,14,1,caught,0,0,0,0,0,230,37.1,3,Abdur Razzak
343763,1,Kamran Akmal,2,0.1,10,14,10,0,1,0,2,0,caught,0,0,0,0,0,28,4.6,1,Mashrafe Mortaza
343763,1,Younis Khan,3,5.1,69,80,33,37,5,0,4,1,caught,0,0,0,0,0,207,34.4,2,Shahadat Hossain
343763,1,Mohammad Yousuf,4,34.5,22,17,5,8,2,0,1,1,caught,0,0,0,0,0,251,40.5,4,Mashrafe Mortaza
343763,1,Shoaib Malik,5,37.2,27,27,10,11,4,0,2,0,stumped,36,0,29,0,1,314,47.7,6,Abdur Razzak
343763,1,Shahid Afridi,6,40.6,4,5,2,2,1,0,0,0,caught,60,0,39,3,1,262,42.2,5,Shahadat Hossain
343763,1,Misbah-ul-Haq,7,42.3,39,22,5,7,6,0,4,0,caught,0,0,0,0,0,314,48.1,7,Mashrafe Mortaza
343763,1,Naumanullah,8,48.1,5,4,1,1,0,0,1,0,bowled,0,0,0,0,0,323,49.2,9,Shahadat Hossain
343763,1,Wahab Riaz,9,48.2,3,3,1,1,1,0,0,0,lbw,42,0,20,2,2,319,48.6,8,Mashrafe Mortaza
343763,1,Mohammad Asif,11,49.3,5,3,0,1,2,0,0,0,0,48,1,35,3,0,0,0.0,0,0
343763,1,Umar Gul,10,49.1,1,1,0,1,0,0,0,0,0,60,0,37,2,3,0,0.0,0,0
343763,2,Tamim Iqbal,1,0.1,9,14,9,3,1,0,1,0,caught,0,0,0,0,0,16,5.2,3,Umar Gul
343763,2,Junaid Siddique,2,0.1,6,17,14,2,0,0,1,0,caught,0,0,0,0,0,12,4.5,1,Mohammad Asif
343763,2,Aftab Ahmed,3,4.6,0,1,1,0,0,0,0,0,lbw,0,0,0,0,0,12,4.6,2,Mohammad Asif
